"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"155","3","emotion","11","odd","light","lumière"
"156","3","emotion","11","odd","light","éclatant"
"157","1","emotion","11","odd","dark","enténébrer"
"158","1","emotion","11","odd","dark","ternir"
"159","0","emotion","11","odd","dark","noircir"
"160","1","emotion","11","odd","ctrl","fracasser"
"161","2","emotion","11","odd","ctrl","justifier"
"162","3","emotion","11","odd","light","luminosité"
"163","1","emotion","11","odd","dark","insalubre"
"164","3","emotion","11","odd","light","luisant"
"165","2","emotion","11","odd","ctrl","blond"
"166","2","emotion","11","odd","ctrl","permettre"
"167","1","emotion","11","odd","dark","assombrissement"
"168","2","emotion","11","odd","ctrl","absent"
"169","2","emotion","11","odd","ctrl","mondial"
"170","3","emotion","11","odd","light","ébloui"
"171","1","emotion","11","odd","ctrl","abandonner"
"172","1","emotion","11","odd","dark","obscurcissement"
"173","3","emotion","11","odd","light","scintiller"
"174","3","emotion","11","odd","light","ensoleillé"
"175","3","emotion","11","odd","light","éclairé"
"176","2","emotion","11","odd","ctrl","auberge"
"177","1","emotion","11","odd","dark","ombrant"
"178","1","emotion","11","odd","dark","ténèbres"
"179","3","emotion","11","odd","light","éclaircissement"
"180","1","emotion","11","odd","dark","assombrir"
"181","3","emotion","11","odd","light","blanchiment"
"182","3","emotion","11","odd","ctrl","satisfaction"
"183","1","emotion","11","odd","dark","terni"
"184","2","emotion","11","odd","ctrl","simulé"
"185","1","emotion","11","odd","dark","foncé"
"186","3","emotion","11","odd","light","éblouir"
"187","1","emotion","11","odd","dark","obscurcir"
"188","1","emotion","11","odd","dark","nuageux"
"189","3","emotion","11","odd","light","illuminant"
"190","2","emotion","11","odd","ctrl","sentimental"
"191","3","emotion","11","odd","light","briller"
"192","2","emotion","11","odd","ctrl","peuple"
"193","3","emotion","11","odd","light","scintillant"
"194","2","emotion","11","odd","ctrl","personnel"
"195","2","emotion","11","odd","light","blanc"
"196","2","emotion","11","odd","ctrl","photographe"
"197","2","emotion","11","odd","dark","nuit"
"198","3","emotion","11","odd","light","scintillement"
"199","1","emotion","11","odd","dark","opacifier"
"200","2","emotion","11","odd","ctrl","opposé"
"201","1","emotion","11","odd","dark","ombre"
"202","2","emotion","11","odd","ctrl","sésame"
"203","2","emotion","11","odd","ctrl","conséquence"
"204","2","emotion","11","odd","dark","pénombre"
"205","2","emotion","11","odd","dark","sombre"
