"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"190","2","emotion","19","odd","dark","noircir"
"191","2","emotion","19","odd","light","illuminer"
"192","2","emotion","19","odd","ctrl","simulé"
"193","2","emotion","19","odd","light","éclatant"
"194","2","emotion","19","odd","dark","obscurcir"
"195","2","emotion","19","odd","ctrl","peuple"
"196","3","emotion","19","odd","ctrl","permettre"
"197","2","emotion","19","odd","dark","enténébrer"
"198","2","emotion","19","odd","ctrl","brève"
"199","3","emotion","19","odd","ctrl","honnête"
"200","2","emotion","19","odd","light","blanchissement"
"201","2","emotion","19","odd","light","étincelant"
"202","2","emotion","19","odd","ctrl","opposé"
"203","2","emotion","19","odd","ctrl","paisible"
"204","3","emotion","19","odd","ctrl","justifier"
"205","2","emotion","19","odd","light","scintiller"
